cv_id,skills_text,technical_text,context_text,has_skills,has_technical,has_context
330,"Software Engineer, Software Developer, C++, C#, Jenkins, SpringBoot, Django, Python, SAP, Firebase [['Software Engineer', 'Software Developer', 'C++', 'C#', 'Jenkins', 'SpringBoot', 'Django', 'Python', 'SAP', 'Firebase']]",EDUCATION: B.Tech in Civil from Anna University (2020). EXPERIENCE: Intern at Flipkart (Feb 2020 - Nov 2020).,RESPONSIBILITIES: Application Development Object-Oriented Design Collaboration Problem-Solving Software Lifecycle Innovation Software Testing System Analysis Performance Monitoring Plugin Development Documentation Integration Support,True,True,True
331,"Machine Learning, Data Transition, Natural Language Processing, Predictive Analytics, Data Cleaning, Data Visualization, Deep Learning, BeRT Modelling, Tensorflow, Python, SciKit Learn, Data computation libraries in python [['NLP', 'Data Analysis']]",EDUCATION: B.Tech in Electrical from PGG College Bangalore (2019). EXPERIENCE: NLP Analyst at CutThroat Media (Jan 2019 - Feb 2020).,CAREER OBJECTIVE: I am currently a Graduate who works with NLP-based problems. I am also familiar with Machine Learning Methodologies for production environments. Always a team player and ready to take criticism and work towards better outcomes. RESPONSIBILITIES: Database Design & Development SQL Query Optimization Data Integrity & Security BI Solutions Development ETL Process Implementation Database Maintenance Backup & Restore Management Index Rebuilding & Performance Tuning SQL Server Clustering & High Availability SQL Server Replication High Availability Group Management Database Monitoring & Troubleshooting,True,True,True
332,"basic, C++, CPR certified, Data Acquisition, designing, Digital Design, direction, documentation, Electronics I, engineer, fashion, First Aid, HTML programming, Intel, LabView, market, materials, MatLab, Excel, MS Office, PowerPoint, Windows 2000, Word, Multimeters, natural, Oscilloscopes, Physics, Physics I, PSpice, speaking, quality, safety, Supervisory Control and Data Acquisition, schematics, SQL, Statistics, Systems Design I, Technical Writing, Verilog, VHDL, VI, Web Design [['SQL', 'speaking', 'documentation'], ['maintenance'], ['data acquisition', 'schematics'], ['team-designing', 'testing', 'documentation'], ['planning', 'organizing'], ['preparing', 'analyzing', 'logging']]",EDUCATION: B.S in Electrical Engineering from Portland State University (June 2009). B.S in Biology Chemistry from Southern Oregon University (June 2000). EXPERIENCE: Engineering Tech at Company Name (09/2008 - Current). Manufacturing Technician at Company Name (08/2000 - 09/2008). Senior Capstone Project at Company Name (09/2007 - 06/2008). Research and Development Associate at Company Name (05/2000 - 09/2000). Head Freshmen Basketball Coach at Company Name (09/1999 - 03/2000). Research Assistant at Company Name (05/1999 - 10/1999).,RESPONSIBILITIES: 15+ Years Banking Experience Audit/Inspection/ICC Leadership Internal Audit & Compliance Risk-Based Operational Reviews System-Based Audit Expertise Knowledge of Bangladeshi Laws,True,True,True
333,"Full Accounting cycle, Account reconciliation, General ledger accounting, Financial statement analysis, Budget Planning, Cash Management, Accounts Receivable Accounts Payable, Inventory & Purchases, Fixed Assets, Microsoft Excel, Microsoft Office Suite, Microsoft Outlook, Microsoft PowerPoint, Microsoft Word, ADP, Quickbooks, Peachtree, CDI, PR Soft, PICO or SURI, PC Law",EDUCATION: MBA in Accounting and Finance from University of Phoenix (2014). BBA in Administration from University of Phoenix (2010). EXPERIENCE: Accountant at Company Name (03/2018 - 12/2017). Accounting and Finance Supervisor at Company Name (07/2017 - 06/2017). Administrator/Accountant at Company Name (03/2015 - 03/2015). Assistant Controller at Company Name (03/2013 - 05/2013). Seasonal Tax Advisor at Company Name (01/2012 - 03/2013). Account Executive at Company Name (03/2008).,"RESPONSIBILITIES: Full Stack Development Front-end: ReactJS, NextJS Backend: Python, Django API Design Server-Side Logic DRF (Django REST Framework) Database Management (PostgreSQL, MySQL) Version Control (Git) AWS (ECR, RDS, ECS, ALB, EC2, etc.) Linux, Docker, CI/CD, GitLab Terraform, Shell Scripting",True,True,True
334,"Accounts receivable professional, Sales Software: Salesforce.com, TapScan, Public Relations Software: Bacon's Mediasource, Factiva, Desktop Publishing Software: Photoshop, Illustrator, HTML [['Accounts receivable reporting enhancements', 'Reconciliation procedures', 'Evaluated accounting requirements', 'Received, recorded, and banked cash, checks, and vouchers'], ['Processed and issued money orders'], ['Created training manuals', 'Successfully managed activities', 'Monitored daily activities', 'Interviewed, hired and trained']]",EDUCATION: Bachelor of Science in Accounting from Kaplan University (2009). EXPERIENCE: Accountant at Company Name (03/2010 - Current). Customer Service Rep at Company Name (05/2007 - 03/2010). Store Manager at Company Name (06/2005 - 04/2007).,RESPONSIBILITIES: Project Design Data Analysis ACCORD/Alliance Knowledge BNBC Standards Cost Estimation Feasibility Studies Documentation Compliance Site Monitoring Policy Enforcement Legal Compliance Data Management Team Collaboration,True,True,True
335,"Software Development, Application Programming, Agile Methodology, System Analysis, Technical Architecture, Project Management, Requirement Gathering, Client Management, Machine Learning, Java [['Kubernetes', 'AWS']]",EDUCATION: B.Tech in Instrumentation from Hoogly Engineering College (2020). EXPERIENCE: Junior System Engineer Analyst at Indosis Care (Jul 2020 - Ongoing).,CAREER OBJECTIVE: Fresher early in system engineer role looking to change tracks into data analytics and application. RESPONSIBILITIES: Machinery Maintenance Troubleshooting Report Preparation Log Maintenance,True,True,True
336,"Machine Learning, Logistic Regression, Business Analysis, Python, SQL, Pandas, Numpy ['Machine Learning']","EDUCATION: B.TECH in MECHANICAL from SPSC COLLEGE, GURGAON (2019). EXPERIENCE: DESIGN ENGINEER at VW TECHNOLOGY (JAN 2018 - NOV 2020).","CAREER OBJECTIVE: Young Aspirant looking for roles in data science, analytics and Machine Learning. RESPONSIBILITIES: Apparel Sourcing Quality Garment Sourcing Reliable Partner Buyer/Vendor Communication",True,True,True
337,"Microsoft Office Suite, Outlook, Salesforce.com CRM, banking, C, closing, hardware, Consulting, contracts, Customer Relationship Management, CRM, client, Clients, e-mail, energy saving, focus, forms, functional, insurance, managing, marketing, market, Microsoft Office Suite, office, Outlook, network, new business development, newsletter, proposals, Selling, Sales, Salesforce.com CRM, Six Sigma, utilities [['Sales', 'marketing', 'strong relationships', 'name brand awareness', 'C-Suite', 'building owners'], ['Sales', 'marketing', 'Consulting', 'solution skills', 'Lean Six Sigma'], ['Sales', 'marketing', 'network computer software and hardware systems', 'integration', 'managed services', 'C-Level executives', 'IT manager', 'engineers'], ['new business development', 'growing sales', 'vertical marketing', 'medical practices'], ['opening new accounts', 'managing long-term client relationships', 'cross-functional teams', 'design engineers'], ['new markets', 'development', 'maintenance', 'key OEM accounts']]",EDUCATION: B.S in Mechanical Engineering from University of Kentucky. EXPERIENCE: Business Development Manager at Company Name (July 2010 - Current). Account Executive at Company Name (November 2009 - June 2010). Senior Account Executive at Company Name (January 2008 - June 2009). Manager at Company Name (January 2002 - January 2008). Sales Account Manager at Company Name (January 1994 - January 2002). Key Account Manager at Company Name (January 1991 - January 1994).,RESPONSIBILITIES: Recruitment Coordination Appointment Management Selection Criteria Employee Orientation Performance Evaluation HR Database Management Report Compilation Documentation Event Coordination Task Execution,True,True,True
338,"Book, Budget 5, Budget, Carpentry, Coaching, Communication skills, Communication, Skills, CA, Consulting, Contracts, Counseling, Customer services, Designing, Drafting, Engineer, Estimating, Features, First aid, Focus, Hand tools, HVAC, Inventory, Leadership skills, Leadership, Materials, Mathematics, Mechanical, Meetings, Painting, Payroll, Performance reviews, Personnel, Physics, Plumbing, Property Management, Purchasing, Read, Reading, Record keeping, Repairs, Safety, Scanners, Staff, Training, Supervision, Supervising, Test equipment, Troubleshooting, Type, Wiring [['Electrical systems', 'Maintenance', 'Customer relationship'], ['Troubleshooting', 'Repair', 'Maintenance'], ['Day-to-day operations', 'Leadership', 'Guidance']]",EDUCATION: Course Revisions for the: National Electrical Code in Electrical from Penn Foster school (2014). Associate Degree in Electrical from Central Piedmont College (1993). EXPERIENCE: Chief Engineer at Continental Luxury Property Management (01/2016 - 01/2016). Director of Engineering at Company Name (01/2014). Director of Engineering at Atlantis Paradise Island.,CAREER OBJECTIVE: To successfully implement my communication and engineering skills into a strong and growing company. RESPONSIBILITIES: Administrative Support Scheduling Filing & Documentation Communication Team Support Equipment Maintenance Information Provision Inventory Management Team Collaboration OHS Policy Development Safety Advice Risk Assessment Policy Review OHS Training Safety Inspections Unsafe Act Prevention Incident Investigation Report Preparation,True,True,True
339,"Data Science, Data Analysis, Deep Learning, Machine Learning, Artificial Intelligence, Linear Regression, Statistical Modeling, Predictive Modeling, Bootstrap, MySQL, JDBC, HTML, PHP, CSS, C++ ['Recommender System']","EDUCATION: BCA from BGBS College, Mohantpur (2018). MCA from BGBS College, Mohantpur (2020). EXPERIENCE: Intern at HiB Pvt Ltd (May 2019 - Dec 2019).",CAREER OBJECTIVE: Fresher starting out and wanting to join a role of machine learning engineer or data science engineer. RESPONSIBILITIES: Design Review Coordination Proposal Preparation Feasibility Analysis Software Utilization Supervision Technical Support Submission Review Progress Reporting Compliance Site Visits,True,True,True
340,"automation, budget, interpersonal, computer literate, contracts, cost reduction, CPU's, clients, database software, Documentation, Electrical systems, Energy Manager, Facility management, HVAC, hydraulics, inspection, Inspector, laundry, leadership, team leader, legal, machinery, mechanical, meetings, MSA, Navy, NEC, optimization, PLC programming, PLC, Plumbing, processes, procurement, project management, quality, Quality Assurance, radiography, real estate, repairs, repairing, Safety, strategic, strategic plans, supervision, technical support, troubleshooting, upgrade, weld, welding, written communication skills [['engineering management', 'facility management', 'HVAC', 'Electrical systems', 'procurement', 'project management'], ['installation', 'troubleshooting', 'repair', 'electrical', 'PLC programming', 'automation'], ['maintenance', 'project management', 'safety', 'operation', 'hydraulics', 'pneumatics', 'automation'], ['quality assurance', 'inspection', 'documentation', 'team leadership'], ['operation', 'maintenance', 'leadership', 'EMT training', 'firefighting']]",EXPERIENCE: Facilities Engineering Manager at Company Name (01/2008 - Current). Field Engineering Supervisor at Company Name (07/2007 - 12/2007). Chief Plant Engineer at Company Name (10/2001 - 05/2007). Nuclear Inspector at Company Name (11/1999 - 08/2001). Submariner at Company Name (01/1996 - 10/1999).,RESPONSIBILITIES: iOS Lifecycle Requirement Analysis Native Frameworks iOS Development API Integration Technical Communication UI Design Performance Optimization Feature Collaboration Bug Fixing Code Translation High-Performance Development Task Management Cross-Team Collaboration Code Quality,True,True,True
